RENTAL_ZONE_HAL_ID,RENTAL_ZONE_HAL_SRC,NAME,CODE,TYPE,CITY,COUNTRY,LATITUDE,LONGITUDE,POI_AIRPORT_X,POI_LONG_DISTANCE_TRAINS_X,POI_SUBURBAN_TRAINS_X,POI_UNDERGROUND_X,ACTIVE_X,COMPANY,COMPANY_GROUP
258994,Standort,Berliner Straße/Marktplatz,6306500002,normal,Frankfurt am Main,Deutschland,8.764810000000000,50.105550000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
258995,Standort,Kaiserstraße/Bismarckstraße,6306500003,normal,Frankfurt am Main,Deutschland,8.760530000000000,50.099800000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
258996,Standort,Starkenburgring/Klinikum Offenbach,6306900001,normal,Frankfurt am Main,Deutschland,8.755880000000000,50.096300000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
258998,Standort,Bahnhof Offenbach Ost/Lämmerspieler Weg,6307100001,normal,Frankfurt am Main,Deutschland,8.784160000000000,50.102460000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
258999,Standort,Anhalter Straße / Rumpenheimer Straße,6307500001,normal,Frankfurt am Main,Deutschland,8.790240000000000,50.124140000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
259000,Standort,Brunnenweg/Wilhelm-Schramm-Straße,6307100002,normal,Frankfurt am Main,Deutschland,8.783610000000000,50.083680000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
259001,Standort,Bahnhof Bieber / Poststraße,6307300001,normal,Frankfurt am Main,Deutschland,8.808310000000000,50.090090000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
260945,Standort,HEAG mobilo / Depot Jägertorstraße,6420275,normal,Darmstadt,Deutschland,8.677767000000000,49.904692000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
262958,Standort,Lincoln Mobilitätszentrale,6420415,normal,Darmstadt,Deutschland,8.643929000000000,49.846693000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
263847,Standort,Grundstraße / Bartningstraße,6420700,normal,Darmstadt,Deutschland,8.681342000000000,49.898301000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
264330,Standort,Bleickenallee/Kinderkrankenhaus Altona,2128,normal,Hamburg,Deutschland,9.912913400000000,53.551288100000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
264751,Standort,Klinikum Rüsselsheim,6542800003,normal,Rüsselsheim,Deutschland,8.423971000000000,49.983778000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
264820,Standort,Osterstraße/Heußweg,2228,normal,Hamburg,Deutschland,9.952070900000000,53.575983100000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
264821,Standort,Bahrenfelder Chaussee/Von-Sauer-Straße,2080,normal,Hamburg,Deutschland,9.910869600000000,53.565972900000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
267236,Standort,Kranichsteiner Straße / Am Karlshof,6420460,normal,Darmstadt,Deutschland,8.666032000000000,49.882646000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
267817,Standort,AGAPLESION ELISABETHENSTIFT,6420525,normal,Darmstadt,Deutschland,8.666222000000000,49.873546000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
267945,Standort,Emil-von- Behring-Straße / Brunnenstraße ,3000013,normal,Marburg,Deutschland,8.751527000000000,50.816650000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
267948,Standort,Aquamar,3000063,normal,Marburg,Deutschland,8.773250000000000,50.801311000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
268358,Standort,Sieldeich/ Gresham Carat Hotel,2690,normal,Hamburg,Deutschland,10.021814000000000,53.528309000000000,Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
269385,Standort,Noackstraße 24,6420411,normal,Darmstadt,Deutschland,8.643837000000000,49.850023000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
269947,Standort,Merck Maulbeerallee,6420267,normal,Darmstadt,Deutschland,8.655823000000000,49.897620000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
270558,Standort,Emil-Sulzbach Straße / Robert-Mayer Straße,60020002,normal,Frankfurt am Main,Deutschland,,,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
270559,Standort,Emil-Sulzbach Straße / Robert-Mayer Straße,60020003,normal,Frankfurt am Main,Deutschland,,,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
272652,Standort,Niddastraße / Weserstraße,6032900014,normal,Frankfurt am Main,Deutschland,8.667340000000000,50.110950000000000,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
